| kind | epoch | fold | iteration | loss |
| train | 0 | 5 | 1499 | 1.9051732800006866 | 
| train | 0 | 5 | --- | 1.904436870942824 | 
| val | 0 | 5 | --- | 1.8955998420715332 | 
| train | 0 | 6 | 19 | 1.9336897253990173 | 
| train | 0 | 6 | 39 | 1.9304847061634063 | 
| train | 0 | 6 | 59 | 1.9398121039072673 | 
| train | 0 | 6 | 79 | 1.927167671918869 | 
| train | 0 | 6 | 99 | 1.9175368809700013 | 
| train | 0 | 6 | 119 | 1.919380525747935 | 
| train | 0 | 6 | 139 | 1.9204425956521716 | 
| train | 0 | 6 | 159 | 1.911629532277584 | 
| train | 0 | 6 | 179 | 1.904649231168959 | 
| train | 0 | 6 | 199 | 1.8992024868726731 | 
| train | 0 | 6 | 219 | 1.8973476675423708 | 
| train | 0 | 6 | 239 | 1.8999958674112956 | 
| train | 0 | 6 | 259 | 1.8990531802177428 | 
| train | 0 | 6 | 279 | 1.8955644450017384 | 
| train | 0 | 6 | 299 | 1.894604695638021 | 
| train | 0 | 6 | 319 | 1.8943196404725313 | 
| train | 0 | 6 | 339 | 1.8910540489589467 | 
| train | 0 | 6 | 359 | 1.8920482575893403 | 
| train | 0 | 6 | 379 | 1.8952342356506147 | 
| train | 0 | 6 | 399 | 1.8948571228981017 | 
| train | 0 | 6 | 419 | 1.8951269686222076 | 
| train | 0 | 6 | 439 | 1.8942859741774472 | 
| train | 0 | 6 | 459 | 1.8944018804508707 | 
| train | 0 | 6 | 479 | 1.8931140884757043 | 
| train | 0 | 6 | 499 | 1.8933760459423066 | 
| train | 0 | 6 | 519 | 1.8924586073710368 | 
| train | 0 | 6 | 539 | 1.8928275322472607 | 
| train | 0 | 6 | 559 | 1.8923050052353314 | 
| train | 0 | 6 | 579 | 1.8911693223591508 | 
| train | 0 | 6 | 599 | 1.8912768507003783 | 
| train | 0 | 6 | 619 | 1.8915661242700392 | 
| train | 0 | 6 | 639 | 1.8939078632742166 | 
| train | 0 | 6 | 659 | 1.8947377266305865 | 
| train | 0 | 6 | 679 | 1.8956415271057803 | 
